mode,test_order,mrm_id,mrm_code_index,mrm_members_controlled,frame_records,physical_skip,timing_role,retriever_latency_mean_ms,retriever_latency_median_ms,retriever_latency_std_population_ms,retriever_latency_min_ms,retriever_latency_max_ms,mlp_latency_mean_ms,mlp_latency_median_ms,mlp_latency_std_population_ms,mlp_latency_min_ms,mlp_latency_max_ms,total_mrm_compute_latency_mean_ms,total_mrm_compute_latency_median_ms,total_mrm_compute_latency_std_population_ms,total_mrm_compute_latency_min_ms,total_mrm_compute_latency_max_ms,diagnostic_norm_fingerprint_overhead_mean_ms,diagnostic_norm_fingerprint_overhead_median_ms,diagnostic_norm_fingerprint_overhead_std_population_ms,diagnostic_norm_fingerprint_overhead_min_ms,diagnostic_norm_fingerprint_overhead_max_ms,total_instrumented_mrm_latency_mean_ms,total_instrumented_mrm_latency_median_ms,total_instrumented_mrm_latency_std_population_ms,total_instrumented_mrm_latency_min_ms,total_instrumented_mrm_latency_max_ms,total_tracker_model_forward_mean_ms,total_tracker_model_forward_median_ms,total_tracker_model_forward_std_population_ms,total_tracker_model_forward_min_ms,total_tracker_model_forward_max_ms
middle,8,MRM2,1,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.17688971286495,11.98629999998957,9.404251014277907,5.503599997609854,116.27929998212494,3.6643576727980594,2.9448999848682433,2.453382492637514,1.1710000107996166,26.682900002924725,19.29936677947386,15.16709997667931,11.270776195274964,7.171799981733784,125.47339999582618,2.160696458451538,1.5458999841939658,2.1446266762086297,0.8602000016253442,36.02040000259876,21.463449410587693,16.676200000802055,12.438505965172704,8.146699983626604,130.4905000142753,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
middle,8,MRM3,2,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.013758178123448,11.213099991437048,13.082439460055594,4.936000012094155,191.625200008275,3.8581079259415865,2.87880000541918,3.1762042524504714,0.963800004683435,35.76020000036806,19.362458684575913,14.440399972954765,15.35332337314025,6.330600008368492,204.91460000630468,2.2857214161135966,1.5568000089842826,2.5128681176182703,0.7416000007651746,46.31820000940934,21.651623271216057,16.202300001168624,16.953366365540933,7.200300024123862,213.21019998867996,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
middle,8,MRM4,3,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.903943507867735,11.059599986765534,10.873942699029335,4.186300007859245,122.51960000139661,4.13167858380482,3.0376000213436782,3.518103760816364,1.154999976279214,46.54919999302365,19.55010101208377,14.532300003338605,13.838183372308928,5.775400000857189,140.4845000070054,2.4207480609378482,1.643300027353689,2.237478880462235,0.8243000193033367,19.16480000363663,21.976437437125053,16.157600010046735,15.310196376682427,6.600900000194088,145.2119000023231,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
middle,8,MRM5,4,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.661724114862018,11.421200004406273,9.22760292263769,4.125300009036437,84.88529999158345,4.157607419778315,3.1882000039331615,3.1430285191382934,1.2370999902486801,27.784100006101653,19.328702529717603,15.237299987347797,11.860064421453338,5.630600004224107,97.46419999282807,2.5807254644217594,1.7905000131577253,2.83588310894806,0.9031999798025936,32.45439997408539,21.913060032722147,17.160499992314726,13.836939222938184,6.700800004182383,116.35199998272583,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
middle,8,MRM6,5,3;4,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.839348735574799,12.02460000058636,12.017836219774901,4.9977999879047275,136.8021999951452,4.350983979836935,3.2813000143505633,3.610198049272809,1.1881999962497503,32.335399999283254,20.80566981403137,15.772900020238012,15.483759577237313,6.821099988883361,169.72740000346676,2.536841820873254,1.7749000107869506,2.2818035953799245,0.9069999796338379,30.286499997600913,23.349155817315545,17.58379998500459,16.938365718389285,7.866100000683218,172.94799999217503,423.8490251260637,322.0185000100173,238.44635916103655,166.21530000702478,1462.0625999814365
late,9,MRM1,0,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.100748398836739,12.49739999184385,8.152790955306479,4.872600024100393,70.9402000065893,3.9295920743693364,3.0291999864857644,3.4178017234858067,1.57940000644885,45.24849998415448,19.570497470791256,15.858500002650544,10.66491284576183,6.695199990645051,103.32500000367872,2.63439882054892,1.8822000129148364,2.6997557356809025,1.0113999887835234,30.299400008516386,22.208441314623183,17.799600027501583,12.439463744280436,7.733900012681261,107.89019998628646,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
late,9,MRM2,1,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.675997639191534,12.383099994622171,7.712744083721731,5.216599995037541,67.99989999854006,3.610500001278274,2.9098000086378306,2.131798055855063,1.0377000144217163,20.586500002536923,18.783783305973884,15.754899999592453,9.573980892721162,6.901799992192537,77.92799998424016,2.0776623951779243,1.5299000078812242,1.514903228742837,0.7932000153232366,14.349700009915978,20.86562006772593,17.32899999478832,10.662407375908005,7.820900005754083,89.09209998091683,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
late,9,MRM3,2,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.3906551432477,11.604700004681945,10.144816497897471,4.6107000089250505,140.63559999340214,3.9196748748907746,2.984399994602427,2.8112981118660865,1.1409999860916287,20.565699989674613,18.79887251246408,14.859199989587069,12.582401785406308,6.373800017172471,156.26030002022162,2.2275349080407896,1.6223999846260995,1.9187038305015989,0.7800000021234155,17.956499999854714,21.03131231025386,16.426000016508624,13.965044895091346,7.349899999098852,167.3923000053037,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
late,9,MRM4,3,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.671623946361096,11.55049999943003,13.623840081373565,4.285999981220812,170.95009997137822,4.279034570409975,3.107399999862537,3.7529262983678247,1.1571999930310994,48.11329999938607,20.51759460396377,15.021200000774115,17.144919764258994,5.7496000081300735,197.70439999410883,2.54495902181113,1.654499996220693,2.9960518272148176,0.7834999996703118,38.33180002402514,23.066308094847408,16.70939999166876,19.300543054416938,6.534200016176328,218.68660001200624,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
late,9,MRM5,4,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,15.324897976874093,12.876799999503419,10.237842830144798,4.279600019799545,119.72339998465031,4.3274686336780395,3.3904000010807067,3.539899126432705,1.2963000044692308,34.374200011370704,20.173934570379778,16.95530000142753,13.418558543243579,6.22280000243336,160.91209999285638,2.48165497407914,1.894799992442131,2.051571551587233,0.9061000018846244,19.80749997892417,22.659584485083933,18.794700008584186,14.824245681462859,7.261899998411536,169.09149999264628,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
late,9,MRM6,5,5;6,593,False,SYNCHRONIZED_CHARACTERIZATION_ONLY,14.902816020077154,12.41300001856871,8.923574669491225,4.815799999050796,70.31890001962893,4.124381956336141,3.2962000113911927,3.105425266440687,1.2052999809384346,40.186300000641495,19.589592917554526,16.255299997283146,11.72778959715907,6.655300006968901,87.99840000574477,2.547619730359003,1.8364000134170055,2.654861524254464,0.8196000126190484,40.38849999778904,22.14096745356963,18.018500006292015,13.329581452946774,7.510099996579811,95.90800001751631,423.99830084363185,336.1858999996912,235.57276524973992,159.0130999975372,1542.1167000022251
