pair_id,side,sequence,frame_index,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,iou,iou_float,failure,success_at_0_5,center_error,score_map_max,confidence_score,model_forward_ms,initialization_frame,evaluator_first_frame_override,tracker_mode,ablation_control,physical_skip
R3-D05,control,Car4,239,165.92131423950207,67.1714515686036,66.15790557861328,56.04474639892578,165,67,66,56,165.0,67.0,69.0,52.0,0.8909657320872274,0.8867147668037229,0,1,2.5,0.8111338019371033,0.7973815202713013,234.36319999746047,False,False,T1,none,False
R3-D05,control,Car4,240,164.92838287353527,66.63295555114755,68.50540161132812,55.81438064575195,164,66,68,55,166.0,67.0,68.0,53.0,0.9095163806552262,0.9274429889430668,0,1,2.0,0.8111338019371033,0.7973815202713013,220.7056999905035,False,False,T1,none,False
R3-D05,control,Car4,241,166.95653915405285,66.6425094604493,66.35468292236328,54.17869567871094,166,66,66,54,167.0,68.0,68.0,52.0,0.9086021505376344,0.9362872323741339,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,207.0423999975901,False,False,T1,none,False
R3-D05,control,Car4,242,166.523162841797,67.8020725250245,69.31437683105469,52.95295333862305,166,67,69,52,167.0,69.0,68.0,50.0,0.947603121516165,0.9263293125661727,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,205.94310000888072,False,False,T1,none,False
R3-D05,control,Car4,243,164.77063369750988,66.738042831421,74.93854522705078,56.18808364868164,164,66,74,56,169.0,67.0,67.0,52.0,0.8407335907335908,0.8274250561667302,0,1,1.8027756377319946,0.800176203250885,0.7866096496582031,204.20290000038221,False,False,T1,none,False
R3-D05,control,Car4,244,169.4543914794923,67.72677993774424,64.77738952636719,52.898353576660156,169,67,64,52,168.0,69.0,70.0,50.0,0.8820286659316428,0.8782784698822284,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,219.09339999547228,False,False,T1,none,False
R3-D05,control,Car4,245,168.04429626464855,68.41549301147471,71.61192321777344,52.19890594482422,168,68,71,52,171.0,67.0,65.0,52.0,0.8823529411764706,0.8584678656658616,0,1,1.0,0.8111338019371033,0.7973815202713013,224.0248000016436,False,False,T1,none,False
R3-D08,primary,CarDark,121,104.69620609283447,123.15762901306152,30.998350143432617,23.677555084228516,104,123,30,23,104.0,123.0,31.0,24.0,0.9274193548387096,0.9435519704507968,0,1,0.7071067811865476,0.786070704460144,0.7727433443069458,218.09789998224005,False,False,T1,none,False
R3-D08,primary,CarDark,122,103.79369926452637,122.91564750671387,33.06656265258789,23.362194061279297,103,122,33,23,104.0,123.0,31.0,24.0,0.830694275274056,0.9078100441539075,0,1,1.5,0.800176203250885,0.7866096496582031,233.03269999451004,False,False,T1,none,False
R3-D08,primary,CarDark,123,103.25887870788574,120.85826969146729,33.165828704833984,25.420408248901367,103,120,33,25,104.0,123.0,31.0,24.0,0.7688838782412627,0.8338310801790672,0,1,2.5,0.7635622620582581,0.7506164908409119,253.05490000755526,False,False,T1,none,False
R3-D08,primary,CarDark,124,105.53477191925049,123.5836706161499,30.162961959838867,22.50017738342285,105,123,30,22,104.0,123.0,32.0,23.0,0.8967391304347826,0.9155263980829998,0,1,0.5,0.7893861532211304,0.7760025858879089,252.03000000328757,False,False,T1,none,False
R3-D08,primary,CarDark,125,104.16736793518066,120.88333129882812,33.25619888305664,24.69891357421875,104,120,33,24,104.0,123.0,31.0,23.0,0.7622950819672131,0.8307502984729274,0,1,2.692582403567252,0.7089874744415283,0.6969670057296753,222.6747999957297,False,False,T1,none,False
R3-D08,primary,CarDark,126,105.55904483795166,121.77280139923096,31.818235397338867,23.88294792175293,105,121,31,23,104.0,123.0,31.0,24.0,0.7617896009673518,0.7969910763860958,0,1,2.692582403567252,0.786070704460144,0.7727433443069458,209.5639999897685,False,False,T1,none,False
R3-D08,primary,CarDark,127,103.38565063476562,120.67155838012695,32.20556640625,25.373573303222656,103,120,32,25,103.0,123.0,32.0,23.0,0.8461538461538461,0.8802597967421706,0,1,2.0,0.786070704460144,0.7727433443069458,201.97739999275655,False,False,T1,none,False
R3-D08,primary,CarDark,128,105.07674884796143,122.37953090667725,30.7596492767334,23.30094337463379,105,122,30,23,104.0,123.0,31.0,23.0,0.8882907133243607,0.9036265532430297,0,1,1.118033988749895,0.7727856636047363,0.7596835494041443,201.75879998714663,False,False,T1,none,False
R3-D08,primary,CarDark,129,104.92204475402832,122.23509883880615,32.33254623413086,24.494157791137695,104,122,32,24,104.0,123.0,32.0,23.0,0.9583333333333334,0.8790251852982555,0,1,0.5,0.7727856636047363,0.7596835494041443,206.67919999687,False,False,T1,none,False
R3-D08,primary,CarDark,130,104.33512210845947,121.75269889831543,31.80305290222168,25.334331512451172,104,121,31,25,104.0,123.0,31.0,23.0,0.92,0.867073448876542,0,1,1.0,0.8111338019371033,0.7973815202713013,205.7251000078395,False,False,T1,none,False
R3-D08,primary,CarDark,131,104.5179500579834,123.27137184143066,33.61666488647461,22.15665054321289,104,123,33,22,104.0,123.0,31.0,24.0,0.8654822335025381,0.8302636872112993,0,1,1.4142135623730951,0.7493252158164978,0.7366208434104919,188.3971999923233,False,False,T1,none,False
R3-D08,primary,CarDark,132,105.9749698638916,122.99918746948242,30.57742691040039,23.6822509765625,105,122,30,23,104.0,123.0,31.0,24.0,0.8527131782945736,0.8803344965871948,0,1,1.5811388300841898,0.8111338019371033,0.7973815202713013,200.6278999906499,False,False,T1,none,False
R3-D08,primary,CarDark,133,104.02606773376465,122.9894609451294,32.64658737182617,26.00104331970215,104,122,32,26,104.0,123.0,31.0,24.0,0.8942307692307693,0.8751027534212632,0,1,0.5,0.786070704460144,0.7727433443069458,238.0057999980636,False,False,T1,none,False
R3-D08,primary,CarDark,134,105.53928661346436,122.98737239837646,31.156343460083008,24.659517288208008,105,122,31,24,105.0,124.0,30.0,23.0,0.8527131782945736,0.8679300006812593,0,1,1.5811388300841898,0.800176203250885,0.7866096496582031,240.74509998899885,False,False,T1,none,False
R3-D08,primary,CarDark,135,105.14382076263428,123.97831535339355,30.711511611938477,23.052234649658203,105,123,30,23,104.0,124.0,30.0,22.0,0.8960674157303371,0.865921897111598,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,218.53300000657327,False,False,T1,none,False
R3-D08,primary,CarDark,136,103.05932426452637,122.01433753967285,34.820186614990234,25.78702163696289,103,122,34,25,105.0,124.0,29.0,23.0,0.7847058823529411,0.7428370470629564,0,1,1.118033988749895,0.786070704460144,0.7727433443069458,215.81439999863505,False,False,T1,none,False
R3-D08,primary,CarDark,137,106.4624080657959,121.93527507781982,30.694805145263672,25.200037002563477,106,121,30,25,105.0,124.0,29.0,22.0,0.7979274611398963,0.751941979646462,0,1,2.1213203435596424,0.7314851880073547,0.719083309173584,204.1138000204228,False,False,T1,none,False
R3-D08,primary,CarDark,138,106.00037670135498,124.0437879562378,29.75827980041504,23.548776626586914,106,124,29,23,105.0,124.0,29.0,22.0,0.8940493468795355,0.8491174947219791,0,1,1.118033988749895,0.786070704460144,0.7727433443069458,208.31919999909587,False,False,T1,none,False
R3-D08,primary,CarDark,139,104.73843097686768,123.19910144805908,30.754865646362305,24.230619430541992,104,123,30,24,105.0,124.0,29.0,22.0,0.8861111111111111,0.8561351499000541,0,1,0.5,0.800176203250885,0.7866096496582031,211.5938999922946,False,False,T1,none,False
R3-D08,primary,CarDark,140,106.59054756164551,122.63796520233154,28.33657455444336,24.001848220825195,106,122,28,24,105.0,124.0,29.0,22.0,0.8876080691642652,0.8432236434190679,0,1,1.118033988749895,0.786070704460144,0.7727433443069458,188.54020000435412,False,False,T1,none,False
R3-D08,primary,CarDark,141,105.54014682769775,122.7835865020752,31.739736557006836,25.278789520263672,105,122,31,25,105.0,124.0,30.0,22.0,0.8516129032258064,0.7959918832554946,0,1,0.7071067811865476,0.7493252158164978,0.7366208434104919,191.48629999835975,False,False,T1,none,False
R3-D08,primary,CarDark,142,106.83712673187256,121.90794849395752,29.029199600219727,24.89351463317871,106,121,29,24,105.0,124.0,29.0,22.0,0.7882037533512064,0.7831450516478381,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,190.31490001361817,False,False,T1,none,False
R3-D08,primary,CarDark,143,106.15277767181396,123.86935329437256,29.881471633911133,22.429201126098633,106,123,29,22,104.0,124.0,30.0,22.0,0.828169014084507,0.8537585317435514,0,1,1.8027756377319946,0.786070704460144,0.7727433443069458,182.69169999985024,False,False,T1,none,False
R3-D08,primary,CarDark,144,105.56341075897217,122.21163558959961,29.561708450317383,24.75611114501953,105,122,29,24,105.0,123.0,30.0,22.0,0.8885793871866295,0.8701701408054757,0,1,0.5,0.786070704460144,0.7727433443069458,179.23749997862615,False,False,T1,none,False
R3-D08,primary,CarDark,145,105.7282075881958,122.46697425842285,29.025999069213867,22.973400115966797,105,122,29,22,105.0,123.0,29.0,22.0,0.9130434782608695,0.9108627955661334,0,1,1.0,0.786070704460144,0.7727433443069458,185.93519998830743,False,False,T1,none,False
R3-D08,control,CarScale,81,80.85910415649414,173.37776947021484,54.55768585205078,29.7586669921875,80,173,54,29,81.0,174.0,56.0,27.0,0.8688524590163934,0.8817403335153058,0,1,2.0,0.800176203250885,0.7866096496582031,303.08359998161905,False,False,T1,none,False
R3-D08,control,CarScale,82,79.21871185302734,174.06350231170654,58.06602478027344,30.16044044494629,79,174,58,30,81.0,174.0,54.0,27.0,0.8379310344827586,0.8289447294270829,0,1,1.5,0.8111338019371033,0.7973815202713013,264.24170000245795,False,False,T1,none,False
R3-D08,control,CarScale,83,80.35699081420898,174.02802562713623,58.58049774169922,30.644006729125977,80,174,58,30,81.0,174.0,55.0,27.0,0.853448275862069,0.8256653734629026,0,1,1.5811388300841898,0.8111338019371033,0.7973815202713013,252.73450001259334,False,False,T1,none,False
R3-D08,control,CarScale,84,78.85309791564941,172.72993278503418,60.9334831237793,31.649845123291016,78,172,60,31,81.0,174.0,55.0,28.0,0.8279569892473119,0.7985334761843284,0,1,0.7071067811865476,0.8111338019371033,0.7973815202713013,233.059799997136,False,False,T1,none,False
R3-D08,control,CarScale,85,81.63025283813477,173.34089183807373,55.39482879638672,29.56951332092285,81,173,55,29,81.0,174.0,56.0,30.0,0.8876080691642652,0.9321732951184696,0,1,1.5811388300841898,0.8111338019371033,0.7973815202713013,232.62130000512116,False,False,T1,none,False
R3-D08,control,CarScale,86,81.15938568115234,174.06262111663818,57.72877502441406,31.267061233520508,81,174,57,31,80.0,175.0,57.0,28.0,0.8735376044568245,0.8509175920438942,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,204.9944000027608,False,False,T1,none,False
R3-D08,control,CarScale,87,79.33104515075684,171.4704303741455,59.453495025634766,34.264949798583984,79,171,59,34,81.0,175.0,57.0,29.0,0.8240279162512463,0.8114193564610793,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,193.1302000011783,False,False,T1,none,False
R3-D08,control,CarScale,88,78.96380996704102,174.43783855438232,59.81812286376953,31.26590919494629,78,174,59,31,80.0,174.0,57.0,31.0,0.9661016949152542,0.9191749742549794,0,1,1.0,0.8111338019371033,0.7973815202713013,197.36349998856895,False,False,T1,none,False
R3-D08,control,CarScale,89,80.70075035095215,174.2335262298584,56.9284553527832,30.520023345947266,80,174,56,30,81.0,176.0,57.0,28.0,0.8870967741935484,0.9071870053738639,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,200.30999998562038,False,False,T1,none,False
R3-D08,control,CarScale,90,81.13632774353027,174.35281944274902,55.4518928527832,32.227298736572266,81,174,55,32,79.0,175.0,59.0,29.0,0.8502132196162047,0.8508672367144752,0,1,0.5,0.8111338019371033,0.7973815202713013,199.4913000089582,False,False,T1,none,False
R3-D08,control,CarScale,91,80.04929733276367,174.68372535705566,59.07520294189453,32.22275924682617,80,174,59,32,79.0,175.0,59.0,31.0,0.9369463262115685,0.9278844633601222,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,180.3502000111621,False,False,T1,none,False
R3-D08,control,CarScale,92,81.08909034729004,174.7747459411621,57.58658981323242,30.87285614013672,81,174,57,30,78.0,174.0,59.0,33.0,0.849772382397572,0.8636118192258193,0,1,2.5,0.8111338019371033,0.7973815202713013,190.64159999834374,False,False,T1,none,False
R3-D08,control,CarScale,93,79.77828788757324,173.48998832702637,60.22322463989258,32.618106842041016,79,173,60,32,79.0,175.0,58.0,30.0,0.90625,0.8636300055043943,0,1,1.4142135623730951,0.8111338019371033,0.7973815202713013,190.13299999642186,False,False,T1,none,False
R3-D08,control,CarScale,94,80.64634132385254,172.94247817993164,57.235530853271484,34.105125427246094,80,172,57,34,79.0,175.0,58.0,31.0,0.8974098527171153,0.872146653684472,0,1,1.5811388300841898,0.8111338019371033,0.7973815202713013,192.39000001107343,False,False,T1,none,False
R3-D08,control,CarScale,95,79.21393775939941,173.44235610961914,60.34896469116211,35.04279327392578,79,173,60,35,80.0,176.0,57.0,29.0,0.7871428571428571,0.7816355668462966,0,1,0.5,0.8111338019371033,0.7973815202713013,196.7397999833338,False,False,T1,none,False
R3-D08,control,CarScale,96,80.67280387878418,172.99432945251465,57.3275032043457,33.88704299926758,80,172,57,33,81.0,176.0,57.0,29.0,0.8502617801047121,0.8508953544012359,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,200.13209999888204,False,False,T1,none,False
R3-D08,control,CarScale,97,79.28638648986816,173.3851661682129,60.34896469116211,35.04279327392578,79,173,60,35,79.0,175.0,59.0,32.0,0.8990476190476191,0.8845905982412531,0,1,0.7071067811865476,0.8111338019371033,0.7973815202713013,210.1754999894183,False,False,T1,none,False
R3-D08,control,CarScale,98,80.05427742004395,174.06499481201172,60.54818344116211,32.460601806640625,80,174,60,32,79.0,175.0,60.0,32.0,0.9094977623073098,0.9167136733866282,0,1,1.4142135623730951,0.8111338019371033,0.7973815202713013,206.01120000355877,False,False,T1,none,False
R3-D08,control,CarScale,99,79.94885063171387,174.39855766296387,61.00906753540039,33.74185562133789,79,174,61,33,79.0,176.0,60.0,30.0,0.8941877794336811,0.8488325551612251,0,1,0.7071067811865476,0.8111338019371033,0.7973815202713013,198.88079998781905,False,False,T1,none,False
R3-D08,control,CarScale,100,81.22299194335938,174.0013942718506,58.73051452636719,33.56100845336914,81,174,58,33,82.0,175.0,57.0,30.0,0.8934169278996865,0.8675555702471259,0,1,0.7071067811865476,0.8111338019371033,0.7973815202713013,211.56980001251213,False,False,T1,none,False
R3-D08,control,CarScale,101,79.30377769470215,174.6536464691162,61.00906753540039,33.74185562133789,79,174,61,33,80.0,176.0,60.0,31.0,0.9239940387481371,0.9035445988865715,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,232.31799999484792,False,False,T1,none,False
R3-D08,control,CarScale,102,79.90638732910156,173.3656063079834,58.73051452636719,33.56100845336914,79,173,58,33,81.0,175.0,58.0,32.0,0.8534906588003933,0.9261398831960129,0,1,2.5,0.8111338019371033,0.7973815202713013,234.03259998303838,False,False,T1,none,False
R3-D08,control,CarScale,103,80.04812240600586,173.73836135864258,60.689918518066406,35.24077606201172,80,173,60,35,80.0,175.0,61.0,31.0,0.8728296574378226,0.875726905933066,0,1,0.5,0.8111338019371033,0.7973815202713013,239.11090000183322,False,False,T1,none,False
R3-D08,control,CarScale,104,80.49163436889648,173.2701644897461,59.69860076904297,34.11421203613281,80,173,59,34,80.0,175.0,60.0,31.0,0.8978890525282278,0.8990881633941429,0,1,0.7071067811865476,0.8111338019371033,0.7973815202713013,251.4787999971304,False,False,T1,none,False
R3-D08,control,CarScale,105,78.02993774414062,174.46899032592773,64.87623596191406,33.697776794433594,78,174,64,33,81.0,174.0,60.0,33.0,0.9375,0.8814700478680685,0,1,1.0,0.8111338019371033,0.7973815202713013,233.51299998466857,False,False,T1,none,False
R3-D12,control,Dancer,71,157.63373565673828,39.14673614501953,61.59687805175781,119.70652770996094,157,39,61,119,162.0,35.0,65.0,129.0,0.7420935412026726,0.7690987409159924,0,1,7.0710678118654755,0.7208094000816345,0.7085884809494019,261.2317000166513,False,False,T1,none,False
R3-D12,control,Dancer,72,163.79774475097656,38.27445602416992,59.956207275390625,117.92829132080078,163,38,59,117,166.0,35.0,60.0,125.0,0.834543370271303,0.8777166235127849,0,1,3.640054944640259,0.5999966263771057,0.5898240208625793,282.1461000130512,False,False,T1,none,False
R3-D12,control,Dancer,73,167.03050422668457,36.776309967041016,62.46871566772461,121.03462982177734,167,36,62,121,169.0,28.0,59.0,136.0,0.8511982830571122,0.8457109120429466,0,1,0.7071067811865476,0.5602244138717651,0.5507261157035828,260.7193999865558,False,False,T1,none,False
R3-D12,control,Dancer,74,168.07458305358887,34.362911224365234,62.67752456665039,121.80664825439453,168,34,62,121,171.0,34.0,57.0,127.0,0.8792707802141765,0.8754714348385738,0,1,3.0413812651491097,0.710361897945404,0.6983181238174438,299.1796999995131,False,False,T1,none,False
R3-D12,control,Dancer,75,168.82858276367188,36.38521194458008,67.44650268554688,123.92974090576172,168,36,67,123,173.0,34.0,57.0,136.0,0.7805611222444889,0.7808425214805432,0,1,4.5,0.5916482210159302,0.5816171765327454,226.07520001474768,False,False,T1,none,False
R3-D12,control,Dancer,76,172.32432556152344,39.17495346069336,64.99468994140625,123.8165054321289,172,39,64,123,174.0,36.0,55.0,131.0,0.8138835418671799,0.8066214608740231,0,1,2.692582403567252,0.6137287616729736,0.6033233404159546,214.76390000316314,False,False,T1,none,False
R3-D12,control,Dancer,77,174.6376781463623,42.354549407958984,63.75162124633789,121.44843292236328,174,42,63,121,175.0,40.0,55.0,130.0,0.8197831978319783,0.8133165693451787,0,1,3.905124837953327,0.6229479312896729,0.6123862266540527,195.92880000709556,False,False,T1,none,False
R3-D12,control,Dancer,78,169.93209838867188,43.20777893066406,67.8319091796875,124.63790893554688,169,43,67,124,173.0,45.0,60.0,128.0,0.8444854637748038,0.8410549205208371,0,1,4.031128874149275,0.5313250422477722,0.5223167538642883,243.20840000291355,False,False,T1,none,False
R3-D12,control,Dancer,79,168.16758346557617,48.98823165893555,63.23310089111328,121.8854751586914,168,48,63,121,176.0,51.0,59.0,131.0,0.7323403294967276,0.7550882846090573,0,1,10.0,0.5185182690620422,0.5097271203994751,230.097299994668,False,False,T1,none,False
R3-D12,control,Dancer,80,169.94387435913086,48.75471496582031,63.39795684814453,123.20672607421875,169,48,63,123,176.0,50.0,59.0,127.0,0.8003779825183085,0.8415185497929032,0,1,6.4031242374328485,0.5771373510360718,0.567352294921875,227.8134000080172,False,False,T1,none,False
R3-D12,control,Dancer,81,167.51931381225586,51.60507583618164,60.827491760253906,117.24852752685547,167,51,60,117,175.0,48.0,57.0,130.0,0.7289719626168224,0.754767629689946,0,1,7.3824115301167,0.6383443474769592,0.6275215744972229,224.65409999131225,False,False,T1,none,False
R3-D12,control,Dancer,82,166.68419647216797,50.476993560791016,65.13404846191406,119.68071746826172,166,50,65,119,178.0,44.0,58.0,132.0,0.694297666226332,0.7148505568508071,0,1,8.514693182963201,0.6371451020240784,0.6263426542282104,226.53149999678135,False,False,T1,none,False
R3-D12,control,Dancer,83,167.6922492980957,41.34917068481445,63.75817108154297,123.9067611694336,167,41,63,123,181.0,38.0,52.0,135.0,0.6894303363074811,0.7210988198364181,0,1,9.013878188659973,0.5802649855613708,0.5704269409179688,212.11450002738275,False,False,T1,none,False
R3-D12,control,Dancer,84,163.70679473876953,42.80266571044922,75.08442687988281,124.95753479003906,163,42,75,124,178.0,39.0,57.0,132.0,0.7244772447724477,0.7279983351130731,0,1,6.082762530298219,0.7381405830383301,0.7256258130073547,322.2304999944754,False,False,T1,none,False
R3-D12,control,Dancer,85,169.19467163085938,38.76616668701172,66.669677734375,128.5096893310547,169,38,66,128,180.0,38.0,53.0,127.0,0.7967566287878788,0.7772020242543143,0,1,4.527692569068709,0.6741334199905396,0.6627038717269897,327.69080001162365,False,False,T1,none,False
R3-D12,control,Dancer,86,168.39758682250977,40.169883728027344,78.07659149169922,120.76429748535156,168,40,78,120,180.0,39.0,56.0,120.0,0.707731520815633,0.7008870263879485,0,1,1.4142135623730951,0.577088475227356,0.567304253578186,358.5340999998152,False,False,T1,none,False
R3-D12,control,Dancer,87,163.14234924316406,37.58430862426758,76.07827758789062,124.40410614013672,163,37,76,124,178.0,37.0,59.0,124.0,0.7763157894736842,0.7665631959046914,0,1,6.5,0.6845821142196655,0.6729754209518433,561.0398999997415,False,False,T1,none,False
R3-D12,control,Dancer,88,166.54047775268555,42.834129333496094,74.68695831298828,116.97108459472656,166,42,74,116,178.0,37.0,53.0,122.0,0.690631318804763,0.680652622991179,0,1,2.5,0.739199697971344,0.7266669869422913,437.6378000015393,False,False,T1,none,False
R3-D12,control,Dancer,89,164.96890258789062,39.24960708618164,72.61160278320312,123.43303680419922,164,39,72,123,175.0,37.0,55.0,120.0,0.7238456390809725,0.712743474059772,0,1,4.301162633521313,0.6769213080406189,0.6654444932937622,328.6741999909282,False,False,T1,none,False
R3-D12,control,Dancer,90,163.26389694213867,29.720603942871094,77.29825592041016,128.90077209472656,163,29,77,128,174.0,38.0,54.0,116.0,0.635551948051948,0.6286754991598047,0,1,3.0413812651491097,0.6969873309135437,0.6851702928543091,337.0232000015676,False,False,T1,none,False
R3-D12,control,Dancer,91,170.410400390625,39.89919662475586,68.83273315429688,114.05048370361328,170,39,68,114,175.0,37.0,52.0,121.0,0.7304090685066535,0.722209334834827,0,1,3.3541019662496847,0.5699794292449951,0.560315728187561,260.49220000277273,False,False,T1,none,False
R3-D12,control,Dancer,92,172.64398956298828,31.38653564453125,65.56138610839844,118.34616088867188,172,31,65,118,174.0,35.0,56.0,121.0,0.7918630612751179,0.792244687199105,0,1,6.041522986797286,0.5261996984481812,0.5172783136367798,291.9893999933265,False,False,T1,none,False
R3-D12,control,Dancer,93,168.15803909301758,35.589515686035156,73.9757308959961,116.09828186035156,168,35,73,116,173.0,32.0,57.0,117.0,0.7521703900914458,0.7351706155973683,0,1,3.905124837953327,0.44204241037368774,0.4345478415489197,259.96399999712594,False,False,T1,none,False
R3-D12,control,Dancer,94,165.48733520507812,24.94399642944336,78.7008056640625,124.34784698486328,165,24,78,124,171.0,35.0,56.0,117.0,0.6394502829426031,0.6440316660775309,0,1,9.013878188659973,0.5993795990943909,0.589217483997345,305.44120000558905,False,False,T1,none,False
R3-D12,control,Dancer,95,158.8181838989258,31.516281127929716,82.39457702636719,116.86541748046875,158,31,82,116,172.0,33.0,51.0,120.0,0.5921776329191282,0.5965229868290467,0,1,4.272001872658765,0.6495436429977417,0.6385310292243958,261.499799991725,False,False,T1,none,False
R3-D07,control,David2,36,172.2807273864746,73.4111156463623,28.755348205566406,33.73330307006836,172,73,28,33,172.0,71.0,27.0,35.0,0.911042944785276,0.8338440223982858,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,280.1144999975804,False,False,T1,none,False
R3-D07,control,David2,37,174.96456241607666,75.25096797943115,26.24884605407715,31.51737403869629,174,75,26,31,173.0,71.0,27.0,35.0,0.852910052910053,0.7679116444398401,0,1,2.0615528128088303,0.8111338019371033,0.7973815202713013,301.8187999841757,False,False,T1,none,False
R3-D07,control,David2,38,174.52164268493652,74.7916431427002,27.788707733154297,31.007892608642578,174,74,27,31,173.0,71.0,28.0,35.0,0.8540816326530613,0.8044414633035634,0,1,1.118033988749895,0.8111338019371033,0.7973815202713013,261.67479998548515,False,False,T1,none,False
R3-D07,control,David2,39,175.32377529144287,75.71827507019043,28.885385513305664,30.536441802978516,175,75,28,30,174.0,71.0,28.0,35.0,0.801980198019802,0.7662304242799693,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,259.1135000111535,False,False,T1,none,False
R3-D07,control,David2,40,175.57951641082764,75.41896629333496,29.13017463684082,30.795223236083984,175,75,29,30,174.0,71.0,29.0,35.0,0.8038277511961722,0.781116328139654,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,264.607299992349,False,False,T1,none,False
R3-D07,control,David2,41,177.51712894439697,73.78344535827637,28.220075607299805,32.00099563598633,177,73,28,32,175.0,70.0,29.0,36.0,0.8029739776951673,0.7707204389597405,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,259.0199999976903,False,False,T1,none,False
R3-D07,control,David2,42,177.00811386108398,73.60032844543457,28.455245971679688,32.26767349243164,177,73,28,32,176.0,70.0,28.0,35.0,0.8537549407114624,0.8066794744547237,0,1,1.8027756377319946,0.8111338019371033,0.7973815202713013,298.0319000198506,False,False,T1,none,False
R3-D07,control,David2,43,177.68744659423828,73.39011764526367,28.690414428710938,32.53434753417969,177,73,28,32,176.0,70.0,28.0,36.0,0.8307692307692308,0.7887337434474395,0,1,1.4142135623730951,0.8111338019371033,0.7973815202713013,268.62509999773465,False,False,T1,none,False
R3-D07,control,David2,44,176.45431804656982,74.61784362792969,29.787317276000977,30.494003295898438,176,74,29,30,176.0,70.0,29.0,36.0,0.8333333333333334,0.8046051828133927,0,1,1.0,0.8111338019371033,0.7973815202713013,246.45990002318285,False,False,T1,none,False
R3-D07,control,David2,45,178.1041383743286,73.97716903686523,27.13483238220215,32.6248779296875,178,73,27,32,176.0,70.0,29.0,36.0,0.8275862068965517,0.8064518077892678,0,1,1.4142135623730951,0.8111338019371033,0.7973815202713013,253.3195000141859,False,False,T1,none,False
R3-D07,control,David2,46,177.54571151733398,72.74679946899414,27.912513732910156,34.43675231933594,177,72,27,34,176.0,70.0,29.0,36.0,0.8793103448275862,0.8358191203582109,0,1,1.0,0.8111338019371033,0.7973815202713013,270.32929999404587,False,False,T1,none,False
R3-D07,control,David2,47,177.3973264694214,73.78081130981445,29.07755470275879,31.94915008544922,177,73,29,31,176.0,70.0,28.0,36.0,0.7822429906542057,0.7818563069924603,0,1,1.5811388300841898,0.8111338019371033,0.7973815202713013,285.2817000239156,False,False,T1,none,False
R3-D07,control,David2,48,175.33495426177979,74.0550889968872,29.864553451538086,31.571577072143555,175,74,29,31,175.0,70.0,29.0,36.0,0.8611111111111112,0.836514930478502,0,1,1.5,0.8111338019371033,0.7973815202713013,284.1621999978088,False,False,T1,none,False
R3-D07,control,David2,49,175.25471115112305,74.61563491821289,30.109344482421875,31.830360412597656,175,74,30,31,174.0,70.0,29.0,36.0,0.7848101265822784,0.769486185062615,0,1,2.1213203435596424,0.8111338019371033,0.7973815202713013,263.02720000967383,False,False,T1,none,False
R3-D07,control,David2,50,176.09302234649658,73.80169677734375,27.83137321472168,30.501968383789062,176,73,27,30,173.0,70.0,29.0,36.0,0.7262569832402235,0.7166186199308506,0,1,2.0,0.8111338019371033,0.7973815202713013,268.64550000755116,False,False,T1,none,False
R3-D07,control,David2,51,172.7423391342163,74.08257293701172,27.65091896057129,32.25701141357422,172,74,27,32,171.0,70.0,29.0,36.0,0.8275862068965517,0.8161745425482257,0,1,2.0,0.5636386871337891,0.5540825128555298,353.95260000950657,False,False,T1,none,False
R3-D07,control,David2,52,172.11930656433105,75.68335437774658,29.37496566772461,31.054006576538086,172,75,29,31,171.0,70.0,29.0,36.0,0.8074418604651162,0.7608267921116381,0,1,2.692582403567252,0.8111338019371033,0.7973815202713013,534.376900002826,False,False,T1,none,False
R3-D07,control,David2,53,171.8677520751953,73.12775039672852,29.738441467285156,34.88658142089844,171,73,29,34,169.0,70.0,30.0,37.0,0.8321678321678322,0.7481265378118465,0,1,2.1213203435596424,0.8111338019371033,0.7973815202713013,343.50949997315183,False,False,T1,none,False
R3-D07,control,David2,54,169.78461456298828,74.6647891998291,29.803375244140625,32.34469985961914,169,74,29,32,168.0,70.0,29.0,36.0,0.8327137546468402,0.7382389025476489,0,1,2.23606797749979,0.8111338019371033,0.7973815202713013,266.0539000062272,False,False,T1,none,False
