frame_index,frame_source,phase,measurement_state,bbox_x_float,bbox_y_float,bbox_w_float,bbox_h_float,bbox_x_int,bbox_y_int,bbox_w_int,bbox_h_int,encoder_forward_ms,decoder_forward_ms,model_forward_ms,end_to_end_ms
119,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0119.jpg,track,measured,113.7235050201416,45.230777740478544,33.893978118896484,93.2258071899414,113,45,33,93,,,,224.32979999575764
120,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0120.jpg,track,measured,117.60592079162598,42.09380722045901,41.17075729370117,90.97040557861328,117,42,41,90,,,,229.93079999287147
121,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0121.jpg,track,measured,136.9342746734619,40.06245040893559,33.46995162963867,95.72310638427736,136,40,33,95,,,,308.7351000140188
122,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0122.jpg,track,measured,143.39716148376465,44.92013168334968,35.0170783996582,94.66736602783202,143,44,35,94,,,,241.29179998999462
123,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0123.jpg,track,measured,141.11663055419922,42.801349639892635,35.43962097167969,93.78075408935547,141,42,35,93,,,,243.49769999389537
124,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0124.jpg,track,measured,141.14162254333496,43.23386764526373,32.8991584777832,89.9500503540039,141,43,32,89,,,,279.4022000016412
125,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0125.jpg,track,measured,141.14588737487793,25.51774978637701,34.493900299072266,92.4605941772461,141,25,34,92,,,,268.63170000433456
126,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0126.jpg,track,measured,140.0774440765381,18.865810394287166,38.278873443603516,94.40941619873047,140,18,38,94,,,,264.1743999993196
127,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0127.jpg,track,measured,169.70537948608398,19.183048248291072,35.29027557373047,92.8154067993164,169,19,35,92,,,,268.74790000147186
128,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0128.jpg,track,measured,174.31572246551514,21.380043029785213,31.817407608032227,92.06388854980469,174,21,31,92,,,,241.5545999974711
129,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0129.jpg,track,measured,175.4506378173828,27.34986877441412,32.14192199707031,95.43550109863281,175,27,32,95,,,,226.99930000817403
130,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0130.jpg,track,measured,170.8567943572998,31.289031982421932,34.05885696411133,90.126953125,170,31,34,90,,,,224.7147999878507
131,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0131.jpg,track,measured,166.0057201385498,28.316501617431697,33.88508987426758,92.79964447021484,166,28,33,92,,,,233.84899999655318
132,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0132.jpg,track,measured,162.44923400878906,30.527378082275447,34.70855712890625,93.83329010009766,162,30,34,93,,,,227.73139999480918
133,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0133.jpg,track,measured,164.8116226196289,34.52716064453131,37.31605529785156,91.37583923339844,164,34,37,91,,,,226.05810000095516
134,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0134.jpg,track,measured,148.71312141418457,28.1364936828614,39.67873764038086,93.86852264404297,148,28,39,93,,,,231.6865000029793
135,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0135.jpg,track,measured,130.51253700256348,25.699356079101648,39.92329025268555,97.76017761230469,130,25,39,97,,,,221.13220000755973
136,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0136.jpg,track,measured,125.74556922912598,25.082492828369226,32.4253044128418,90.49315643310547,125,25,32,90,,,,222.25570000591688
137,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0137.jpg,track,measured,127.88973236083984,14.816783905029382,36.79609680175781,87.04901885986328,127,14,36,87,,,,232.2618999896804
138,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0138.jpg,track,measured,126.02323341369629,14.557727813720803,34.25193405151367,89.57880401611328,126,14,34,89,,,,248.30029999429826
139,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0139.jpg,track,measured,138.37908744812012,15.048503875732521,33.237064361572266,92.96868133544922,138,15,33,92,,,,228.57120000116993
140,F:\Q1_TrackingResearch_Data\OTB100_Figshare_24427468_v1\extracted\OTB2015\Couple\img\0140.jpg,track,measured,133.1802749633789,23.341323852539162,40.80479431152344,90.16177368164062,133,23,40,90,,,,253.45249999372754
