pair_id,side,sequence,frame_index,connected_component,iou_baseline,iou_physical_whole_mrm1_skip,oracle_skip_benefit,oracle_label,exact_tie_is_zero,predictor_eligible,holdout
R3-D01,control,David3,227,component_01,0.648279189449984,0.6310185185185185,-0.01726067093146544,0,False,True,False
R3-D01,control,David3,228,component_01,0.6143138144953851,0.6733822776165272,0.05906846312114211,1,False,True,False
R3-D01,control,David3,229,component_01,0.6581011179709662,0.6710828475534358,0.012981729582469681,1,False,True,False
R3-D01,control,David3,230,component_01,0.6791938997821351,0.6713452424352898,-0.007848657346845256,0,False,True,False
R3-D01,control,David3,231,component_01,0.6388934901441113,0.7378993686627129,0.09900587851860154,1,False,True,False
R3-D01,control,David3,232,component_01,0.7211465451784358,0.7636146020347098,0.04246805685627397,1,False,True,False
R3-D01,control,David3,233,component_01,0.7226858140888802,0.6666666666666666,-0.05601914742221359,0,False,True,False
R3-D11,primary,Freeman3,245,component_05,0.8632911392405064,0.806146572104019,-0.05714456713648741,0,False,True,False
R3-D11,primary,Freeman3,246,component_05,0.8616187989556136,0.7692307692307693,-0.09238802972484428,0,False,True,False
R3-D11,primary,Freeman3,247,component_05,0.8921212121212121,0.8363636363636363,-0.055757575757575784,0,False,True,False
R3-D11,primary,Freeman3,248,component_05,0.8363636363636363,0.8642424242424243,0.027878787878787947,1,False,True,False
R3-D11,primary,Freeman3,249,component_05,0.7810304449648712,0.8588098016336057,0.07777935666873448,1,False,True,False
R3-D11,primary,Freeman3,250,component_05,0.8174019607843137,0.8823529411764706,0.06495098039215685,1,False,True,False
R3-D11,primary,Freeman3,251,component_05,0.8221970554926388,0.8444948921679909,0.022297836675352123,1,False,True,False
R3-D11,primary,Freeman3,252,component_05,0.8391608391608392,0.8671328671328671,0.027972027972027913,1,False,True,False
R3-D11,primary,Freeman3,253,component_05,0.8787878787878788,0.8436363636363636,-0.035151515151515156,0,False,True,False
R3-D11,primary,Freeman3,254,component_05,0.8098591549295775,0.8098591549295775,0.0,0,True,True,False
R3-D11,primary,Freeman3,255,component_05,0.8705357142857143,0.8099352051835853,-0.060600509102129,0,False,True,False
R3-D11,primary,Freeman3,256,component_05,0.8728448275862069,0.8728448275862069,0.0,0,True,True,False
R3-D11,primary,Freeman3,257,component_05,0.8746081504702194,0.8746081504702194,0.0,0,True,True,False
R3-D11,primary,Freeman3,258,component_05,0.8812182741116751,0.9070010449320794,0.025782770820404366,1,False,True,False
R3-D11,primary,Freeman3,259,component_05,0.7736389684813754,0.7748091603053435,0.0011701918239681586,1,False,True,False
R3-D11,primary,Freeman3,260,component_05,0.8822374877330716,0.9106967615309126,0.028459273797840967,1,False,True,False
R3-D11,primary,Freeman3,261,component_05,0.8197845249755142,0.8043087971274686,-0.015475727848045628,0,False,True,False
R3-D11,primary,Freeman3,262,component_05,0.9106967615309126,0.8857142857142857,-0.024982475816626937,0,False,True,False
R3-D11,primary,Freeman3,263,component_05,0.8855098389982111,0.8279569892473119,-0.05755284975089925,0,False,True,False
R3-D11,primary,Freeman3,264,component_05,0.6891891891891891,0.9116022099447514,0.22241302075556224,1,False,True,False
R3-D11,primary,Freeman3,265,component_05,0.9108159392789373,0.9108159392789373,0.0,0,True,True,False
R3-D11,primary,Freeman3,266,component_05,0.7457142857142857,0.9126034958601656,0.16688921014587998,1,False,True,False
R3-D11,primary,Freeman3,267,component_05,0.8484848484848485,0.8727272727272727,0.024242424242424176,1,False,True,False
R3-D11,primary,Freeman3,268,component_05,0.8202020202020202,0.7699115044247787,-0.05029051577724142,0,False,True,False
R3-D11,primary,Freeman3,269,component_05,0.6860706860706861,0.8181818181818182,0.13211113211113212,1,False,True,False
R3-D09,control,Human7,13,component_07,0.9066378845116028,0.9066378845116028,0.0,0,True,True,False
R3-D09,control,Human7,14,component_07,0.9330453563714903,0.8918918918918919,-0.041153464479598445,0,False,True,False
R3-D09,control,Human7,15,component_07,0.9076101468624833,0.8715620827770361,-0.03604806408544725,0,False,True,False
R3-D09,control,Human7,16,component_07,0.8644112247574088,0.8272237196765498,-0.037187505080858996,0,False,True,False
R3-D09,control,Human7,17,component_07,0.8533333333333334,0.8881632653061224,0.03482993197278905,1,False,True,False
R3-D09,control,Human7,18,component_07,0.8529011168618905,0.8601648351648352,0.0072637183029446994,1,False,True,False
R3-D09,control,Human7,19,component_07,0.8583333333333333,0.834119278779473,-0.024214054553860276,0,False,True,False
R3-D09,control,Human7,20,component_07,0.8304498269896193,0.8869688385269122,0.056519011537292885,1,False,True,False
R3-D09,control,Human7,21,component_07,0.8660508083140878,0.8877232775730082,0.021672469258920413,1,False,True,False
R3-D09,control,Human7,22,component_07,0.8661764705882353,0.8558823529411764,-0.010294117647058898,0,False,True,False
R3-D09,control,Human7,23,component_07,0.8215547703180212,0.809863339275104,-0.011691431042917144,0,False,True,False
R3-D09,control,Human7,24,component_07,0.8586762075134168,0.8172231985940246,-0.04145300891939219,0,False,True,False
R3-D09,control,Human7,25,component_07,0.8491418247515808,0.8635097493036211,0.014367924552040279,1,False,True,False
R3-D09,control,Human7,26,component_07,0.8828996282527881,0.8270303781773094,-0.055869250075478716,0,False,True,False
R3-D09,control,Human7,27,component_07,0.8062628036289142,0.8080194410692588,0.0017566374403445995,1,False,True,False
R3-D09,control,Human7,28,component_07,0.8138847858197932,0.9283387622149837,0.1144539763951905,1,False,True,False
R3-D09,control,Human7,29,component_07,0.8880474152123806,0.8966090425531915,0.008561627340810896,1,False,True,False
R3-D09,control,Human7,30,component_07,0.9153659382587582,0.9162087912087912,0.0008428529500329462,1,False,True,False
R3-D09,control,Human7,31,component_07,0.8934081346423562,0.8835904628330996,-0.009817671809256634,0,False,True,False
R3-D09,control,Human7,32,component_07,0.8934081346423562,0.8835904628330996,-0.009817671809256634,0,False,True,False
R3-D09,control,Human7,33,component_07,0.8167755242351323,0.7595505617977528,-0.05722496243737951,0,False,True,False
R3-D09,control,Human7,34,component_07,0.8862019914651493,0.8838896952104499,-0.0023122962546994197,0,False,True,False
R3-D09,control,Human7,35,component_07,0.9236471460340994,0.8797752808988764,-0.04387186513522301,0,False,True,False
R3-D09,control,Human7,36,component_07,0.9123595505617977,0.9228464419475655,0.01048689138576775,1,False,True,False
R3-D09,control,Human7,37,component_07,0.9045521292217328,0.9,-0.004552129221732759,0,False,True,False
R3-D06,control,Human8,1,component_02,1.0,1.0,0.0,0,True,False,False
R3-D06,control,Human8,2,component_02,0.922962962962963,0.922962962962963,0.0,0,True,True,False
R3-D06,control,Human8,3,component_02,0.9157894736842105,0.9179415855354659,0.0021521118512554116,1,False,True,False
R3-D06,control,Human8,4,component_02,0.967032967032967,0.9463379260333575,-0.020695040999609504,0,False,True,False
R3-D06,control,Human8,5,component_02,0.9264178033022255,0.905931905931906,-0.020485897370319472,0,False,True,False
R3-D06,control,Human8,6,component_02,0.90625,0.8569463548830811,-0.04930364511691887,0,False,True,False
R3-D06,control,Human8,7,component_02,0.8434974283614989,0.9227272727272727,0.07922984436577385,1,False,True,False
R3-D06,control,Human8,8,component_02,0.8942731277533039,0.9045871559633027,0.010314028209998827,1,False,True,False
R3-D06,control,Human8,9,component_02,0.8632855567805954,0.7805139186295503,-0.08277163815104505,0,False,True,False
R3-D06,control,Human8,10,component_02,0.8275862068965517,0.8276856524873828,9.944559083108206e-05,1,False,True,False
R3-D06,control,Human8,11,component_02,0.7843575418994413,0.6906579425663395,-0.09369959933310179,0,False,True,False
R3-D06,control,Human8,12,component_02,0.8232931726907631,0.7124463519313304,-0.11084682075943264,0,False,True,False
R3-D06,control,Human8,13,component_02,0.8802042419481539,0.834326579261025,-0.045877662687128895,0,False,True,False
R3-D06,control,Human8,14,component_02,0.8207440811724915,0.773001508295626,-0.04774257287686556,0,False,True,False
R3-D06,control,Human8,15,component_02,0.7991318074191003,0.7425418880261545,-0.056589919392945776,0,False,True,False
R3-D06,control,Human8,16,component_02,0.7719027402547279,0.8380338436744561,0.06613110341972817,1,False,True,False
R3-D06,control,Human8,17,component_02,0.8181120491174213,0.8195615514333895,0.0014495023159681875,1,False,True,False
R3-D06,control,Human8,18,component_02,0.8928571428571429,0.837696335078534,-0.05516080777860888,0,False,True,False
R3-D06,control,Human8,19,component_02,0.8932559178204555,0.7659574468085106,-0.1272984710119449,0,False,True,False
R3-D06,control,Human8,20,component_02,0.927710843373494,0.8123129542539547,-0.1153978891195393,0,False,True,False
R3-D06,control,Human8,21,component_02,0.9093264248704663,0.9375,0.028173575129533668,1,False,True,False
R3-D06,control,Human8,22,component_02,0.8575010447137484,0.8037225042301185,-0.053778540483629955,0,False,True,False
R3-D06,control,Human8,23,component_02,0.8405977584059776,0.7246376811594203,-0.11596007724655732,0,False,True,False
R3-D06,control,Human8,24,component_02,0.8033419023136247,0.9414847161572052,0.13814281384358051,1,False,True,False
R3-D06,control,Human8,25,component_02,0.8605132450331126,0.822867042009528,-0.03764620302358457,0,False,True,False
R3-D02,control,Human8,108,component_02,0.7914645974781765,0.8572961373390557,0.0658315398608792,1,False,True,False
R3-D02,control,Human8,109,component_02,0.712166172106825,0.8124352331606217,0.10026906105379674,1,False,True,False
R3-D02,control,Human8,110,component_02,0.8124352331606217,0.8124352331606217,0.0,0,True,True,False
R3-D02,control,Human8,111,component_02,0.7542627883650953,0.6198267564966313,-0.13443603186846398,0,False,True,False
R3-D02,control,Human8,112,component_02,0.9411764705882353,0.8918032786885246,-0.04937319189971068,0,False,True,False
R3-D02,control,Human8,113,component_02,0.8741794310722101,0.8124352331606217,-0.06174419791158836,0,False,True,False
R3-D02,control,Human8,114,component_02,0.6865671641791045,0.7194994786235662,0.03293231444446176,1,False,True,False
R3-D02,control,Human8,115,component_02,0.7243460764587525,0.732484076433121,0.008137999974368482,1,False,True,False
R3-D02,control,Human8,116,component_02,0.8732240437158469,0.7659574468085106,-0.10726659690733631,0,False,True,False
R3-D02,control,Human8,117,component_02,0.7233584499461787,0.675564681724846,-0.047793768221332744,0,False,True,False
R3-D02,control,Human8,118,component_02,0.6395939086294417,0.7180851063829787,0.07849119775353708,1,False,True,False
R3-D02,control,Human8,119,component_02,0.7783783783783784,0.6840390879478827,-0.09433929043049571,0,False,True,False
R3-D02,control,Human8,120,component_02,0.9183673469387755,0.9183673469387755,0.0,0,True,True,False
R3-D02,control,Human8,121,component_02,0.7166123778501629,0.9223057644110275,0.20569338656086467,1,False,True,False
R3-D02,control,Human8,122,component_02,0.7838479809976246,0.8362369337979094,0.05238895280028477,1,False,True,False
R3-D02,control,Human8,123,component_02,0.8845208845208845,0.8822055137844611,-0.0023153707364234055,0,False,True,False
R3-D02,control,Human8,124,component_02,0.9574468085106383,0.9782608695652174,0.02081406105457906,1,False,True,False
R3-D02,control,Human8,125,component_02,0.8657465495608532,0.8162031438935913,-0.0495434056672619,0,False,True,False
R3-D02,control,Human8,126,component_02,0.8648648648648649,0.9361702127659575,0.07130534790109255,1,False,True,False
R3-D06,primary,Jogging_1,150,component_02,0.536725188104622,0.4817015952455427,-0.05502359285907932,0,False,True,False
R3-D06,primary,Jogging_1,151,component_02,0.49796610169491523,0.5326066528847961,0.03464055118988091,1,False,True,False
R3-D06,primary,Jogging_1,152,component_02,0.5291496472335685,0.5228223313329696,-0.006327315900598873,0,False,True,False
R3-D06,primary,Jogging_1,153,component_02,0.6930940481599273,0.6871621621621622,-0.005931885997765063,0,False,True,False
R3-D06,primary,Jogging_1,154,component_02,0.7878787878787878,0.7544940934771444,-0.03338469440164349,0,False,True,False
R3-D06,primary,Jogging_1,155,component_02,0.7986111111111112,0.7445967316816026,-0.0540143794295086,0,False,True,False
R3-D06,primary,Jogging_1,156,component_02,0.7828232971372162,0.8359673024523161,0.053144005315099885,1,False,True,False
R3-D06,primary,Jogging_1,157,component_02,0.6576112412177986,0.6023166023166023,-0.055294638901196236,0,False,True,False
R3-D06,primary,Jogging_1,158,component_02,0.7214867617107943,0.7254901960784313,0.00400343436763706,1,False,True,False
R3-D06,primary,Jogging_1,159,component_02,0.683083511777302,0.7594906295050456,0.07640711772774367,1,False,True,False
R3-D06,primary,Jogging_1,160,component_02,0.7357841840782862,0.7651265126512651,0.029342328572978915,1,False,True,False
R3-D06,primary,Jogging_1,161,component_02,0.7418351477449455,0.7592879256965944,0.0174527779516489,1,False,True,False
R3-D06,primary,Jogging_1,162,component_02,0.7774784482758621,0.7993292342090553,0.02185078593319323,1,False,True,False
R3-D06,primary,Jogging_1,163,component_02,0.8449183051786209,0.8514522821576763,0.006533976979055445,1,False,True,False
R3-D06,primary,Jogging_1,164,component_02,0.7505437146585472,0.7505437146585472,0.0,0,True,True,False
R3-D06,primary,Jogging_1,165,component_02,0.6246575342465753,0.7028725314183124,0.07821499717173708,1,False,True,False
R3-D06,primary,Jogging_1,166,component_02,0.6599131693198264,0.5841799709724238,-0.07573319834740255,0,False,True,False
R3-D06,primary,Jogging_1,167,component_02,0.6354003821434775,0.5922599608099282,-0.04314042133354934,0,False,True,False
R3-D06,primary,Jogging_1,168,component_02,0.5424528301886793,0.5543550531914894,0.011902223002810075,1,False,True,False
R3-D06,primary,Jogging_1,169,component_02,0.55300035932447,0.5658682634730539,0.012867904148583853,1,False,True,False
R3-D06,primary,Jogging_1,170,component_02,0.5832282471626734,0.5551028722754126,-0.028125374887260857,0,False,True,False
R3-D06,primary,Jogging_1,171,component_02,0.665266106442577,0.6740491092922485,0.008783002849671484,1,False,True,False
R3-D06,primary,Jogging_1,172,component_02,0.6691785983421251,0.7272727272727273,0.058094128930602174,1,False,True,False
R3-D06,primary,Jogging_1,173,component_02,0.7344398340248963,0.788853424993862,0.0544135909689657,1,False,True,False
R3-D06,primary,Jogging_1,174,component_02,0.6971970867358199,0.6947027027027027,-0.002494384033117192,0,False,True,False
R3-D03,control,Liquor,20,component_03,0.8628461043142305,0.8541062801932368,-0.008739824120993722,0,False,True,False
R3-D03,control,Liquor,21,component_03,0.8717948717948718,0.861398557541549,-0.01039631425332277,0,False,True,False
R3-D03,control,Liquor,22,component_03,0.9247787610619469,0.9215509467989179,-0.003227814263028983,0,False,True,False
R3-D03,control,Liquor,23,component_03,0.8775459046186627,0.8367309458218549,-0.04081495879680774,0,False,True,False
R3-D03,control,Liquor,24,component_03,0.8516634050880626,0.9108304630692691,0.05916705798120647,1,False,True,False
R3-D03,control,Liquor,25,component_03,0.8973863782670272,0.8933333333333333,-0.00405304493369385,0,False,True,False
R3-D03,control,Liquor,26,component_03,0.8066757662240973,0.8995134730538922,0.09283770682979486,1,False,True,False
R3-D03,control,Liquor,27,component_03,0.852808988764045,0.9030249110320284,0.05021592226798344,1,False,True,False
R3-D03,control,Liquor,28,component_03,0.8643238434163701,0.9001956947162426,0.03587185129987247,1,False,True,False
R3-D03,control,Liquor,29,component_03,0.8856815869786369,0.9252446183953034,0.039563031416666505,1,False,True,False
R3-D03,control,Liquor,30,component_03,0.8596132391223503,0.8534439416792358,-0.006169297443114563,0,False,True,False
R3-D03,control,Liquor,31,component_03,0.8516634050880626,0.8452268875917907,-0.006436517496271943,0,False,True,False
R3-D03,control,Liquor,32,component_03,0.9062359802602064,0.8579502637528259,-0.04828571650738045,0,False,True,False
R3-D03,control,Liquor,33,component_03,0.9229770100012988,0.9134377038486627,-0.009539306152636096,0,False,True,False
R3-D03,control,Liquor,34,component_03,0.8877019113199047,0.8534439416792358,-0.03425796964066896,0,False,True,False
R3-D03,control,Liquor,35,component_03,0.8929882171141588,0.9113538227076454,0.018365605593486656,1,False,True,False
R3-D03,control,Liquor,36,component_03,0.897031360680018,0.8719761816151842,-0.025055179064833788,0,False,True,False
R3-D03,control,Liquor,37,component_03,0.880046358895113,0.837073354704884,-0.04297300419022898,0,False,True,False
R3-D03,control,Liquor,38,component_03,0.8372911169744943,0.9324324324324325,0.09514131545793814,1,False,True,False
R3-D03,control,Liquor,39,component_03,0.9120090634441088,0.8183300717547293,-0.09367899168937954,0,False,True,False
R3-D03,control,Liquor,40,component_03,0.870602858918583,0.8704575409527396,-0.0001453179658433834,0,False,True,False
R3-D03,control,Liquor,41,component_03,0.87730451366815,0.8954990215264188,0.018194507858268816,1,False,True,False
R3-D03,control,Liquor,42,component_03,0.9250234888819292,0.8287115638558763,-0.0963119250260529,0,False,True,False
R3-D03,control,Liquor,43,component_03,0.8776924045849603,0.8282741738066095,-0.049418230778350836,0,False,True,False
R3-D03,control,Liquor,44,component_03,0.8643238434163701,0.8995863106430989,0.035262467226728766,1,False,True,False
R3-D04,control,Liquor,60,component_03,0.8619477911646586,0.8858522943943054,0.023904503229646767,1,False,True,False
R3-D04,control,Liquor,61,component_03,0.9127033403700484,0.8328690807799443,-0.07983425959010415,0,False,True,False
R3-D04,control,Liquor,62,component_03,0.8309197651663405,0.8519460697023659,0.021026304536025386,1,False,True,False
R3-D04,control,Liquor,63,component_03,0.8856416772554002,0.924679283627588,0.03903760637218778,1,False,True,False
R3-D04,control,Liquor,64,component_03,0.8601754162959196,0.9012383900928792,0.041062973796959557,1,False,True,False
R3-D04,control,Liquor,65,component_03,0.9003261578604045,0.787578119966497,-0.11274803789390753,0,False,True,False
R3-D04,control,Liquor,66,component_03,0.9048923679060665,0.8684712161646969,-0.03642115174136962,0,False,True,False
R3-D04,control,Liquor,67,component_03,0.9053323029366306,0.8167228177641654,-0.08860948517246514,0,False,True,False
R3-D04,control,Liquor,68,component_03,0.8788449466415568,0.8639823226123251,-0.014862624029231664,0,False,True,False
R3-D04,control,Liquor,69,component_03,0.8473530160346144,0.9256820319849483,0.07832901595033381,1,False,True,False
R3-D04,control,Liquor,70,component_03,0.8710550045085663,0.8883882595262615,0.017333255017695226,1,False,True,False
R3-D04,control,Liquor,71,component_03,0.8746234939759037,0.9197652911537726,0.045141797177868925,1,False,True,False
R3-D04,control,Liquor,72,component_03,0.9041095890410958,0.8371323529411765,-0.06697723609991935,0,False,True,False
R3-D04,control,Liquor,73,component_03,0.9299412915851272,0.875579598145286,-0.05436169343984121,0,False,True,False
R3-D04,control,Liquor,74,component_03,0.831118837700236,0.913505506537,0.08238666883676404,1,False,True,False
R3-D04,control,Liquor,75,component_03,0.8328230251071648,0.9071319603356217,0.07430893522845694,1,False,True,False
R3-D04,control,Liquor,76,component_03,0.8514335360556038,0.8954990215264188,0.04406548547081501,1,False,True,False
R3-D04,control,Liquor,77,component_03,0.8701248551937186,0.9103785732680917,0.04025371807437306,1,False,True,False
R3-D04,control,Liquor,78,component_03,0.8555089592070149,0.835195530726257,-0.0203134284807579,0,False,True,False
R3-D04,control,Liquor,79,component_03,0.8573579224689499,0.9004566210045662,0.04309869853561632,1,False,True,False
R3-D04,control,Liquor,80,component_03,0.9117795117040021,0.8552882779686903,-0.05649123373531173,0,False,True,False
R3-D04,control,Liquor,81,component_03,0.8394174510302722,0.8311204864127063,-0.008296964617565905,0,False,True,False
R3-D04,control,Liquor,82,component_03,0.8973731650785475,0.8788449466415568,-0.018528218436990707,0,False,True,False
R3-D04,control,Liquor,83,component_03,0.8541626424570214,0.8832960477255779,0.029133405268556456,1,False,True,False
R3-D04,control,Liquor,84,component_03,0.852161278605158,0.9004566210045662,0.04829534239940825,1,False,True,False
R3-D04,primary,Liquor,106,component_03,0.8372911169744943,0.8986907334434981,0.061399616469003826,1,False,True,False
R3-D04,primary,Liquor,107,component_03,0.8829506962739933,0.8696673189823875,-0.01328337729160578,0,False,True,False
R3-D04,primary,Liquor,108,component_03,0.8555652066013153,0.8259263975550745,-0.029638809046240833,0,False,True,False
R3-D04,primary,Liquor,109,component_03,0.8785252182651844,0.862277763463025,-0.01624745480215939,0,False,True,False
R3-D04,primary,Liquor,110,component_03,0.8803122289679098,0.8836789900811542,0.0033667611132444097,1,False,True,False
R3-D04,primary,Liquor,111,component_03,0.8496042216358839,0.8579502637528259,0.00834604211694201,1,False,True,False
R3-D04,primary,Liquor,112,component_03,0.9237206308336016,0.831118837700236,-0.09260179313336558,0,False,True,False
R3-D04,primary,Liquor,113,component_03,0.8291845493562232,0.8534439416792358,0.024259392323012552,1,False,True,False
R3-D04,primary,Liquor,114,component_03,0.8249418568106104,0.8788449466415568,0.05390308983094638,1,False,True,False
R3-D04,primary,Liquor,115,component_03,0.8140900195694716,0.8427919112850619,0.028701891715590344,1,False,True,False
R3-D04,primary,Liquor,116,component_03,0.8287115638558763,0.9236710001287167,0.09495943627284043,1,False,True,False
R3-D04,primary,Liquor,117,component_03,0.8927464352138872,0.8506849315068493,-0.04206150370703787,0,False,True,False
R3-D04,primary,Liquor,118,component_03,0.8865488278801554,0.8491076605888795,-0.03744116729127589,0,False,True,False
R3-D04,primary,Liquor,119,component_03,0.9586713016608729,0.8812785388127854,-0.07739276284808749,0,False,True,False
R3-D04,primary,Liquor,120,component_03,0.8163780663780664,0.8345003182686187,0.018122251890552277,1,False,True,False
R3-D04,primary,Liquor,121,component_03,0.8223091976516634,0.8836789900811542,0.06136979242949081,1,False,True,False
R3-D04,primary,Liquor,122,component_03,0.8645899554990464,0.8782373405488983,0.013647385049851968,1,False,True,False
R3-D04,primary,Liquor,123,component_03,0.817286366601435,0.8552882779686903,0.03800191136725528,1,False,True,False
R3-D04,primary,Liquor,124,component_03,0.8714018932320176,0.901761252446184,0.030359359214166437,1,False,True,False
R3-D04,primary,Liquor,125,component_03,0.8433137638617091,0.908303520994163,0.06498975713245392,1,False,True,False
R3-D04,primary,Liquor,126,component_03,0.8144730142566191,0.8454551310957933,0.03098211683917418,1,False,True,False
R3-D04,primary,Liquor,127,component_03,0.8670788253477589,0.9143593045717965,0.04728047922403755,1,False,True,False
R3-D04,primary,Liquor,128,component_03,0.8204056545789797,0.865362035225049,0.044956380646069216,1,False,True,False
R3-D04,primary,Liquor,129,component_03,0.8670788253477589,0.8950733358405416,0.027994510492782676,1,False,True,False
R3-D04,primary,Liquor,130,component_03,0.8828183873398644,0.9256820319849483,0.042863644645083854,1,False,True,False
R3-D03,primary,Liquor,565,component_03,0.7998840280909735,0.7931506849315069,-0.006733343159466609,0,False,True,False
R3-D03,primary,Liquor,566,component_03,0.8392701998262381,0.7984344422700587,-0.04083575755617941,0,False,True,False
R3-D03,primary,Liquor,567,component_03,0.8013698630136986,0.8696673189823875,0.06829745596868886,1,False,True,False
R3-D03,primary,Liquor,568,component_03,0.873972602739726,0.8753424657534247,0.00136986301369868,1,False,True,False
R3-D03,primary,Liquor,569,component_03,0.7759295499021527,0.9137638617090672,0.13783431180691452,1,False,True,False
R3-D03,primary,Liquor,570,component_03,0.9226353555120679,0.8437703848662753,-0.07886497064579256,0,False,True,False
R3-D03,primary,Liquor,571,component_03,0.7561643835616438,0.836801752464403,0.08063736890275919,1,False,True,False
R3-D03,primary,Liquor,572,component_03,0.8714018932320176,0.9048923679060665,0.033490474674048976,1,False,True,False
R3-D03,primary,Liquor,573,component_03,0.9230469511007209,0.8522504892367906,-0.0707964618639303,0,False,True,False
R3-D03,primary,Liquor,574,component_03,0.7849315068493151,0.8828440965427267,0.09791258969341154,1,False,True,False
R3-D03,primary,Liquor,575,component_03,0.8271461716937355,0.8560259344012204,0.028879762707484935,1,False,True,False
R3-D03,primary,Liquor,576,component_03,0.8480104370515329,0.8415458937198068,-0.00646454333172608,0,False,True,False
R3-D03,primary,Liquor,577,component_03,0.8828440965427267,0.9181996086105675,0.03535551206784082,1,False,True,False
R3-D03,primary,Liquor,578,component_03,0.8843677568890034,0.7401174168297456,-0.14425034005925774,0,False,True,False
R3-D03,primary,Liquor,579,component_03,0.8223091976516634,0.8416829745596869,0.019373776908023443,1,False,True,False
R3-D03,primary,Liquor,580,component_03,0.8191780821917808,0.8344985381975341,0.015320456005753269,1,False,True,False
R3-D03,primary,Liquor,581,component_03,0.8331762488218661,0.8391389432485323,0.005962694426666193,1,False,True,False
R3-D03,primary,Liquor,582,component_03,0.8552882779686903,0.8784735812133072,0.023185303244616873,1,False,True,False
R3-D03,primary,Liquor,583,component_03,0.8352902804957599,0.875724404378622,0.04043412388286205,1,False,True,False
R3-D03,primary,Liquor,584,component_03,0.8784735812133072,0.8433137638617091,-0.03515981735159812,0,False,True,False
R3-D03,primary,Liquor,585,component_03,0.8564905414220483,0.7894533513617925,-0.06703719006025577,0,False,True,False
R3-D03,primary,Liquor,586,component_03,0.8227920590481038,0.8339204174820614,0.011128358433957541,1,False,True,False
R3-D03,primary,Liquor,587,component_03,0.9033232628398792,0.8671045006760673,-0.036218762163811924,0,False,True,False
R3-D03,primary,Liquor,588,component_03,0.8203434610303831,0.8465945257797581,0.026251064749374997,1,False,True,False
R3-D03,primary,Liquor,589,component_03,0.8435114503816794,0.8435094585779517,-1.9918037277300016e-06,0,False,True,False
R3-D07,primary,Shaking,1,component_05,1.0,1.0,0.0,0,True,False,False
R3-D07,primary,Shaking,2,component_05,0.7206917353710034,0.7431248726828275,0.02243313731182406,1,False,True,False
R3-D07,primary,Shaking,3,component_05,0.7241379310344828,0.8223521475151788,0.09821421648069606,1,False,True,False
R3-D07,primary,Shaking,4,component_05,0.7133706965572458,0.7109756097560975,-0.002395086801148305,0,False,True,False
R3-D07,primary,Shaking,5,component_05,0.6580147316730972,0.6762882946697362,0.01827356299663896,1,False,True,False
R3-D07,primary,Shaking,6,component_05,0.7279596977329975,0.7254821501846532,-0.0024775475483442833,0,False,True,False
R3-D07,primary,Shaking,7,component_05,0.6798473812001388,0.6874409820585458,0.00759360085840699,1,False,True,False
R3-D07,primary,Shaking,8,component_05,0.847457627118644,0.8455976180348788,-0.0018600090837652683,0,False,True,False
R3-D07,primary,Shaking,9,component_05,0.7374659930042752,0.6861163227016885,-0.051349670302586636,0,False,True,False
R3-D07,primary,Shaking,10,component_05,0.7786728039892596,0.7923497267759563,0.013676922786696633,1,False,True,False
R3-D07,primary,Shaking,11,component_05,0.6475485661424607,0.8158508158508159,0.16830224970835517,1,False,True,False
R3-D07,primary,Shaking,12,component_05,0.7436974789915967,0.8113063407181055,0.06760886172650882,1,False,True,False
R3-D07,primary,Shaking,13,component_05,0.8323627287853578,0.7303271441202476,-0.1020355846651102,0,False,True,False
R3-D07,primary,Shaking,14,component_05,0.7777777777777778,0.9024495058014611,0.12467172802368331,1,False,True,False
R3-D07,primary,Shaking,15,component_05,0.7096178696695588,0.8003976143141153,0.09077974464455651,1,False,True,False
R3-D07,primary,Shaking,16,component_05,0.6622215249450895,0.804613038505528,0.14239151356043855,1,False,True,False
R3-D07,primary,Shaking,17,component_05,0.6181181181181181,0.6442357850808555,0.02611766696273743,1,False,True,False
R3-D07,primary,Shaking,18,component_05,0.5839247400561148,0.6297772142727767,0.04585247421666183,1,False,True,False
R3-D07,primary,Shaking,19,component_05,0.6226839826839827,0.5688102893890675,-0.053873693294915204,0,False,True,False
R3-D07,primary,Shaking,20,component_05,0.6147834581569521,0.6216758655293527,0.0068924073724006,1,False,True,False
R3-D07,primary,Shaking,21,component_05,0.6031641397495056,0.6775268419104036,0.07436270216089802,1,False,True,False
R3-D07,primary,Shaking,22,component_05,0.5536018150879183,0.710977217096592,0.15737540200867373,1,False,True,False
R3-D07,primary,Shaking,23,component_05,0.717948717948718,0.7098591549295775,-0.008089563019140433,0,False,True,False
R3-D07,primary,Shaking,24,component_05,0.775,0.775,0.0,0,True,True,False
R3-D07,primary,Shaking,25,component_05,0.7102479625455176,0.7314285714285714,0.021180608883053842,1,False,True,False
R3-D12,primary,Singer1,1,component_09,1.0,1.0,0.0,0,True,False,False
R3-D12,primary,Singer1,2,component_09,0.8712285260574564,0.9244009199495512,0.05317239389209483,1,False,True,False
R3-D12,primary,Singer1,3,component_09,0.913647342995169,0.9196581807780321,0.006010837782863043,1,False,True,False
R3-D12,primary,Singer1,4,component_09,0.8980393638321181,0.8970013037809648,-0.0010380600511533666,0,False,True,False
R3-D12,primary,Singer1,5,component_09,0.7799448802204791,0.7946620749031424,0.014717194682663304,1,False,True,False
